listing_id,high,medium,low
6970673,0.0545,0.4665,0.479
7032906,0.11,0.317,0.573
7054153,0.0005,0.0085,0.991
7077086,0.1475,0.315875,0.536625
7439403,0.012,0.076,0.912
7077509,0.0205,0.082,0.8975
7075316,0.124,0.2788833333333333,0.5971166666666666
6983549,0.0105,0.111,0.8785
6999613,0.188,0.7765,0.0355
6994711,0.2585,0.1715,0.57
6961547,0.0125,0.028,0.9595
7083199,0.142,0.582,0.276
7068604,0.0055,0.183,0.8115
7014035,0.025,0.135,0.84
7057178,0.0,0.005,0.995
7028507,0.0885,0.42,0.4915
7027861,0.0225,0.0895,0.888
7076672,0.0445,0.233,0.7225
6953341,0.1315,0.2715,0.597
6988820,0.0555,0.454,0.4905
7062289,0.0285,0.4575,0.514
6994860,0.0625,0.3415,0.596
6971365,0.158375,0.318625,0.523
7057247,0.11933333333333335,0.4882083333333334,0.3924583333333333
7039204,0.122,0.2535,0.6245
6958033,0.0,0.002,0.998
7054567,0.012,0.1475,0.8405
7094942,0.0395,0.0615,0.899
6958288,0.025,0.25,0.725
7075557,0.003,0.134,0.863
7019756,0.0645,0.1765,0.759
6998327,0.0,0.0035,0.9965
6967855,0.0665,0.2805,0.653
6962676,0.3325,0.3300833333333334,0.3374166666666667
7009823,0.002,0.015,0.983
6961846,0.0455,0.137,0.8175
6956610,0.0705,0.548,0.3815
6992960,0.2545,0.4965,0.249
6970064,0.2495,0.4255,0.325
7019235,0.002,0.027,0.971
6962685,0.0955,0.3095,0.595
6956870,0.02375,0.08875,0.8875
7147917,0.0005,0.00625,0.99325
7026171,0.0635,0.1835,0.753
7028213,0.0045,0.051,0.9445
7030152,0.0225,0.1085,0.869
6972583,0.0395,0.2665,0.694
7014999,0.0,0.04,0.96
7116446,0.0275,0.244,0.7285
6997482,0.148,0.261,0.591
6971364,0.079,0.246,0.675
6995480,0.1935,0.3355,0.471
6956997,0.2245,0.36150000000000004,0.4139999999999999
7501472,0.255,0.5525,0.1925
6953439,0.129,0.449,0.422
7025890,0.004,0.1025,0.8935
7011414,0.001,0.0035,0.9955
7061271,0.0045,0.047,0.9485
7017877,0.001,0.0175,0.9815
7060338,0.2185,0.2415,0.54
7013386,0.179,0.6545,0.1665
7048560,0.009,0.0375,0.9535
7195748,0.0655,0.232,0.7025
7027610,0.0155,0.297,0.6875
7040312,0.003,0.085,0.912
7015659,0.012,0.036,0.952
6957105,0.09,0.2295,0.6805
6982483,0.193,0.456,0.351
6982525,0.108,0.32,0.572
6955353,0.0185,0.132,0.8495
7029883,0.0405,0.564,0.3955
6972399,0.0025,0.1105,0.887
7082961,0.0825,0.352625,0.564875
7114587,0.0025,0.031,0.9665
7253999,0.0365,0.243,0.7205
7029366,0.1245,0.2615,0.614
6994054,0.0945,0.581,0.3245
7032571,0.059,0.477,0.464
6992145,0.1455,0.339,0.5155
6961391,0.0973,0.32245,0.58025
7031365,0.026,0.1055,0.8685
6982262,0.0545,0.233,0.7125
6987799,0.2365,0.365,0.3985
7004513,0.0905,0.4061666666666667,0.5033333333333334
7204397,0.008,0.1225,0.8695
6958227,0.042,0.567,0.391
7050313,0.184,0.39075,0.42525
7008027,0.1045,0.3365,0.559
7040723,0.0,0.003,0.997
6999205,0.0795,0.3005,0.62
6963320,0.0545,0.1185,0.827
6964767,0.0045,0.0925,0.903
7068715,0.0095,0.123,0.8675
7033260,0.0375,0.191,0.7715
7016528,0.002,0.0495,0.9485
6957932,0.0005,0.0015,0.998
6968939,0.0395,0.1465,0.814
6954453,0.2485,0.352,0.3995
7049053,0.0005,0.0005,0.999
6998440,0.153,0.471,0.376
6979862,0.022,0.134,0.844
7169708,0.0045,0.081,0.9145
7008228,0.1145,0.526,0.3595
7032847,0.0005,0.0135,0.986
7033072,0.0235,0.181,0.7955
7051465,0.2215,0.3785,0.4
6969807,0.043,0.41,0.547
7229374,0.033,0.1865,0.7805
7074087,0.24,0.372,0.388
6994479,0.0035,0.0685,0.928
6953672,0.007,0.0545,0.9385
7021828,0.05,0.2615,0.6885
7081506,0.23091666666666666,0.5810833333333333,0.188
7082864,0.0425,0.0925,0.865
7052686,0.0185,0.1755,0.806
7132571,0.0325,0.613,0.3545
7075489,0.009,0.059,0.932
7008832,0.0325,0.078,0.8895
7006360,0.2375,0.224,0.5385
7059266,0.05,0.618,0.332
7028039,0.002,0.0495,0.9485
6967565,0.02,0.152,0.828
7058188,0.0295,0.148,0.8225
6976525,0.048,0.10925,0.84275
7043651,0.268,0.208,0.524
7036288,0.3245,0.1455,0.53
6967101,0.231,0.412,0.357
7003039,0.208,0.429,0.363
7046686,0.023,0.165,0.812
6990033,0.044,0.504,0.452
6993559,0.0055,0.091,0.9035
7006237,0.084,0.247,0.669
7018042,0.2345,0.4775,0.288
7018008,0.021,0.072,0.907
7011473,0.0115,0.004,0.9845
7011419,0.0005,0.00425,0.99525
7030183,0.0025,0.045,0.9525
6986532,0.0435,0.3415,0.615
6978484,0.0,0.005,0.995
7012858,0.001,0.0035,0.9955
6983832,0.0045,0.025,0.9705
7029307,0.002,0.07,0.928
7009886,0.015,0.0765,0.9085
7040964,0.1925,0.4277083333333333,0.3797916666666667
7014025,0.015,0.274,0.711
6958793,0.0505,0.3965,0.553
7080617,0.0015,0.0655,0.933
7009764,0.029,0.2535,0.7175
6955651,0.024,0.254,0.722
7097350,0.0845,0.274,0.6415
7056802,0.124,0.4955,0.3805
6981043,0.0845,0.3905,0.525
6996383,0.025,0.149,0.826
6976038,0.2829714285714286,0.623278571428571,0.09375
7047282,0.016,0.0865,0.8975
6960407,0.0305,0.3415,0.628
7010019,0.094,0.32,0.586
7209493,0.009,0.1175,0.8735
6971194,0.112375,0.200125,0.6875
7051267,0.0275,0.1055,0.867
7044535,0.0,0.0815,0.9185
7041052,0.005,0.158,0.837
7049728,0.011,0.6165,0.3725
7225470,0.063,0.367,0.57
6978025,0.5955,0.2665,0.138
6951931,0.007,0.175,0.818
7008337,0.0825,0.3195,0.598
6961421,0.012,0.057,0.931
7000174,0.024833333333333332,0.341,0.6341666666666668
7012069,0.219,0.41456666666666664,0.3664333333333333
7011145,0.033,0.0923,0.8747
6989525,0.118,0.388,0.494
7054589,0.0865,0.622,0.2915
6973463,0.0035,0.2175,0.779
7215366,0.0085,0.1205,0.871
6983614,0.127,0.51,0.363
7073099,0.374,0.2805,0.3455
6997517,0.03,0.114,0.856
7072388,0.405,0.2615,0.3335
7043424,0.0005,0.001,0.9985
7091959,0.176,0.387,0.437
7006544,0.001,0.029,0.97
7013510,0.106,0.2275,0.6665
6963106,0.038,0.501,0.461
6965802,0.012,0.078,0.91
6971775,0.09508333333333333,0.3956190476190476,0.5092976190476189
6955323,0.01,0.064,0.926
7045076,0.029,0.0715,0.8995
6974769,0.589,0.105,0.306
7216607,0.188,0.2611666666666666,0.5508333333333333
6986552,0.058,0.341,0.601
7041319,0.0005,0.012,0.9875
7039351,0.0065,0.268,0.7255
7077348,0.1905,0.371,0.4385
7035877,0.03,0.0915,0.8785
7017149,0.114,0.3495,0.5365
7132517,0.0015,0.022,0.9765
6960776,0.0825,0.3055,0.612
6955557,0.0475,0.3825,0.57
7018317,0.003,0.0685,0.9285
7049177,0.0,0.016,0.984
7046436,0.0285,0.285,0.6865
6970459,0.1515,0.476625,0.371875
6985608,0.01,0.15,0.84
7077059,0.7075,0.1435,0.149
6973114,0.0215,0.265,0.7135
7070030,0.1055,0.377,0.5175
7007307,0.1365,0.4165,0.447
7006471,0.0365,0.13885714285714285,0.8246428571428571
7059187,0.153,0.1625,0.6845
7079105,0.002,0.098,0.9
7077130,0.062,0.395,0.543
6981888,0.2425,0.286,0.4715
6989937,0.158,0.2845,0.5575
6967057,0.157,0.4545,0.3885
7109447,0.157,0.4565,0.3865
6969603,0.046,0.1455,0.8085
6996531,0.033,0.1005,0.8665
7042734,0.054,0.3665,0.5795
6981407,0.19775,0.44825,0.354
7002332,0.0185,0.35,0.6315
7093168,0.3725,0.3025,0.325
6956018,0.0175,0.0735,0.909
7058982,0.0215,0.1705,0.808
6984259,0.224,0.3045,0.4715
6958895,0.3,0.3525,0.3475
6975233,0.0985,0.246,0.6555
7011866,0.059,0.371,0.57
7002291,0.01,0.0295,0.9605
6985515,0.0055,0.122,0.8725
7063430,0.021,0.22569999999999998,0.7533
7035887,0.041,0.175,0.784
6984554,0.0235,0.122,0.8545
7013328,0.069,0.247,0.684
7080392,0.0095,0.4375,0.553
6952089,0.053,0.2875,0.6595
7024233,0.04,0.155,0.805
7126756,0.1725,0.251,0.5765
7057059,0.001,0.0025,0.9965
7032265,0.029,0.182,0.789
6978893,0.0935,0.4505,0.456
7192125,0.35045,0.38530000000000003,0.26425
7000567,0.029,0.157,0.814
6980786,0.056,0.297,0.647
7012039,0.013,0.062,0.925
7063513,0.033,0.1995,0.7675
6965906,0.0,0.0015,0.9985
7028016,0.004,0.057,0.939
7028041,0.0065,0.0985,0.895
6961649,0.0195,0.1075,0.873
7030523,0.003,0.0945,0.9025
6964617,0.004,0.052,0.944
7041551,0.0355,0.1495,0.815
6976510,0.2645,0.3305,0.405
6970347,0.012,0.0805,0.9075
6996222,0.09516666666666666,0.5378333333333334,0.367
7116400,0.0565,0.195,0.7485
7026847,0.3585,0.153,0.4885
7023774,0.2765,0.667,0.0565
7021759,0.011,0.1085,0.8805
6987073,0.0645,0.1545,0.781
7050623,0.021,0.129,0.85
7014917,0.0685,0.17925,0.75225
7004761,0.014,0.127,0.859
7040579,0.0015,0.022,0.9765
7063325,0.0505,0.324,0.6255
6961560,0.0285,0.351,0.6205
7000755,0.017,0.2585,0.7245
7052843,0.012,0.0795,0.9085
7136574,0.035,0.29866666666666664,0.6663333333333332
6976888,0.2615,0.468,0.2705
7006296,0.03,0.165,0.805
6999798,0.106,0.356,0.538
7016335,0.019,0.1195,0.8615
6977876,0.0145,0.1185,0.867
7073357,0.16075,0.3499166666666667,0.4893333333333334
7181197,0.055,0.45224999999999993,0.4927500000000001
6970190,0.143,0.558,0.299
6958897,0.193,0.4785,0.3285
7021115,0.3125,0.355,0.3325
6987484,0.044,0.167,0.789
6954509,0.09870833333333334,0.192,0.7092916666666668
7044758,0.359,0.1585,0.4825
6980251,0.114,0.191,0.695
7058266,0.0055,0.1955,0.799
7020507,0.001,0.009,0.99
7057693,0.069,0.297,0.634
7037499,0.0715,0.263,0.6655
6956298,0.007,0.0975,0.8955
7070425,0.054,0.3135,0.6325
7083662,0.023,0.2145,0.7625
6988352,0.0515,0.1245,0.824
6985293,0.0255,0.343,0.6315
7083700,0.005,0.043,0.952
6976984,0.012,0.122,0.866
6966709,0.1015,0.3085,0.59
6983011,0.014,0.247,0.739
7003007,0.267,0.2938333333333334,0.4391666666666667
7033044,0.004,0.062,0.934
7064708,0.017,0.187,0.796
7081505,0.0345,0.16,0.8055
7071033,0.0065,0.156,0.8375
7026374,0.0525,0.135,0.8125
6955528,0.0115,0.0845,0.904
7204602,0.018,0.1985,0.7835
7066641,0.233,0.2905,0.4765
7054014,0.002,0.008,0.99
7035600,0.407,0.118,0.475
6984263,0.1475,0.3465,0.506
7065695,0.013,0.0585,0.9285
7104438,0.0735,0.4005,0.526
7052503,0.012,0.159,0.829
7035198,0.0005,0.003,0.9965
6960517,0.0275,0.2175,0.755
7065622,0.0455,0.2385,0.716
6954664,0.1735,0.3565,0.47
7193369,0.0045,0.0295,0.966
6981875,0.0135,0.081,0.9055
6992723,0.412,0.372,0.216
7066910,0.007,0.0325,0.9605
6972987,0.1155,0.097,0.7875
7057128,0.0585,0.098,0.8435
6953646,0.053,0.385,0.562
7082344,0.011,0.0375,0.9515
6961050,0.02,0.0895,0.8905
6995647,0.002,0.05,0.948
7380830,0.1455,0.3298333333333333,0.5246666666666667
7034625,0.0315,0.2695,0.699
7161506,0.063,0.2505,0.6865
7018358,0.0015,0.048,0.9505
6988494,0.054,0.1835,0.7625
7009491,0.031,0.207,0.762
6974074,0.0025,0.063,0.9345
7007758,0.251,0.23,0.519
6987562,0.2395,0.318,0.4425
7042795,0.008,0.214,0.778
7077137,0.2105,0.198,0.5915
7046999,0.1085,0.4775,0.414
7021389,0.007,0.094,0.899
7016147,0.005,0.0235,0.9715
7003226,0.062,0.265,0.673
6972709,0.5269166666666666,0.27075,0.2023333333333333
7075559,0.0045,0.126,0.8695
6995886,0.0935,0.361,0.5455
7030856,0.2085,0.4765,0.315
7071259,0.02625,0.1315,0.84225
7006039,0.193,0.284,0.523
6994023,0.2185,0.395,0.3865
7183260,0.01475,0.1555,0.82975
7004640,0.0125,0.146,0.8415
7082264,0.0195,0.1975,0.783
6975250,0.002,0.0055,0.9925
7073418,0.0489,0.332,0.6191
7027056,0.013,0.097,0.89
6978912,0.272,0.308,0.42
7033155,0.035,0.2605,0.7045
6953336,0.09033333333333333,0.49733333333333335,0.41233333333333333
7054778,0.011,0.424,0.565
6957739,0.033,0.2655,0.7015
7065014,0.0035,0.034,0.9625
7059058,0.0015,0.038,0.9605
7162815,0.3765,0.2826666666666666,0.3408333333333333
7047268,0.1155,0.399,0.4855
7003447,0.065,0.4095,0.5255
7038008,0.002,0.02,0.978
6967898,0.0425,0.3065,0.651
7031105,0.012,0.224,0.764
7013136,0.0,0.006,0.994
6990649,0.0005,0.0215,0.978
7048164,0.0375,0.5685,0.394
7196355,0.0485,0.305,0.6465
6967950,0.056,0.2645,0.6795
7080215,0.0005,0.037,0.9625
7059878,0.019,0.1105,0.8705
6974832,0.2165,0.274,0.5095
6996973,0.0165,0.1105,0.873
6989708,0.0115,0.07,0.9185
7200779,0.631,0.1745,0.1945
7053402,0.0275,0.1705,0.802
6977911,0.0085,0.0595,0.932
7018357,0.0205,0.1165,0.863
7434135,0.0545,0.113,0.8325
6956089,0.1675,0.422,0.4105
7148250,0.0105,0.077,0.9125
7038236,0.0065,0.1185,0.875
6988815,0.0145,0.165,0.8205
6973369,0.1395,0.364,0.4965
7016101,0.0325,0.09,0.8775
7002676,0.031,0.279,0.69
7216267,0.012,0.206,0.782
7013430,0.1735,0.644,0.1825
6999963,0.0745,0.2365,0.689
7074585,0.1935,0.385,0.4215
7069170,0.1195,0.357,0.5235
7022564,0.0035,0.0195,0.977
7031347,0.0685,0.489,0.4425
7045862,0.023,0.2095,0.7675
6987165,0.043,0.334,0.623
6956650,0.0265,0.2515,0.722
6956906,0.026,0.2285,0.7455
6986222,0.05,0.207,0.743
7075245,0.261,0.37,0.369
6974974,0.0515,0.3675,0.581
7000477,0.425,0.308,0.267
6959046,0.362,0.272,0.366
7000285,0.0755,0.2355,0.689
6953042,0.07125,0.348,0.58075
7106085,0.0075,0.122,0.8705
6967344,0.121,0.3255,0.5535
7043878,0.0085,0.218,0.7735
7018840,0.092,0.2055,0.7025
7181369,0.017,0.2265,0.7565
7049955,0.0905,0.6025,0.307
6955766,0.11,0.3715,0.5185
7064594,0.145,0.233,0.622
6959799,0.16,0.3535,0.4865
7035872,0.009,0.0275,0.9635
7063041,0.003,0.0255,0.9715
7223690,0.0085,0.0995,0.892
7004918,0.113,0.272,0.615
6962501,0.0865,0.249,0.6645
6968060,0.0175,0.3885,0.594
6986568,0.108,0.4185,0.4735
6983864,0.11325,0.32175,0.565
7080344,0.001,0.0165,0.9825
6969987,0.0175,0.15525,0.82725
7009957,0.0025,0.043,0.9545
7021635,0.0025,0.0465,0.951
7142399,0.0465,0.8245,0.129
7128366,0.3836583333333333,0.296,0.3203416666666667
7089978,0.0505,0.13420833333333332,0.8152916666666666
7075003,0.005,0.112,0.883
6987094,0.092,0.3765,0.5315
7023349,0.0235,0.195125,0.781375
7076351,0.1645,0.425,0.4105
7010108,0.0325,0.0825,0.885
6982890,0.109,0.468,0.423
6989690,0.0005,0.0475,0.952
7159511,0.0385,0.4465,0.515
6994111,0.0585,0.464,0.4775
7062099,0.015,0.0755,0.9095
6979466,0.1045,0.2895,0.606
6969875,0.0165,0.1985,0.785
7022145,0.073,0.2485,0.6785
6993791,0.1175,0.4015,0.481
7058065,0.009,0.105,0.886
7006024,0.007,0.0595,0.9335
6984860,0.054,0.302,0.644
7078198,0.0115,0.138,0.8505
7015257,0.0025,0.0585,0.939
6956037,0.237,0.417,0.346
7063712,0.0595,0.4285,0.512
6996231,0.0295,0.59,0.3805
6989270,0.0,0.004,0.996
7013218,0.0,0.0,1.0
6958478,0.019,0.1915,0.7895
7018115,0.0235,0.1195,0.857
6969896,0.211,0.3035,0.4855
7046765,0.0315,0.139,0.8295
6992329,0.078,0.324,0.598
7078639,0.0095,0.0895,0.901
6962183,0.051,0.35316666666666663,0.5958333333333333
7120453,0.022,0.0975,0.8805
6977287,0.0075,0.04,0.9525
7003546,0.469,0.3255,0.2055
7009401,0.0015,0.007,0.9915
7025984,0.0065,0.1595,0.834
6959734,0.0705,0.2035,0.726
7028971,0.0855,0.6875,0.227
6961572,0.1545,0.353,0.4925
6999902,0.022,0.109,0.869
6955430,0.0195,0.2285,0.752
7089264,0.109,0.711,0.18
7029287,0.1435,0.427,0.4295
7003855,0.009,0.052,0.939
6966821,0.0425,0.1445,0.813
6996941,0.065,0.153,0.782
7078150,0.058,0.1845,0.7575
7053098,0.0445,0.2825,0.673
7197280,0.22963333333333336,0.2891166666666667,0.48125
7013373,0.029,0.146,0.825
6991963,0.0645,0.354,0.5815
7031689,0.0055,0.02,0.9745
7041790,0.0515,0.23,0.7185
6976132,0.136,0.4285,0.4355
7045006,0.0135,0.0605,0.926
7092792,0.1525,0.216,0.6315
6988704,0.09458333333333332,0.393622619047619,0.5117940476190477
7015668,0.013,0.1335,0.8535
6971335,0.006,0.1485,0.8455
7059465,0.03,0.2925,0.6775
7233175,0.1275,0.336,0.5365
7011948,0.0045,0.078,0.9175
6973751,0.124,0.2045,0.6715
6971381,0.0425,0.746,0.2115
7014125,0.3655,0.292,0.3425
7059048,0.1095,0.086,0.8045
7006678,0.0045,0.062,0.9335
7002743,0.076,0.283,0.641
7098383,0.033,0.2255,0.7415
6991252,0.038,0.3465,0.6155
6994803,0.026,0.225,0.749
6996813,0.0275,0.2235,0.749
7007454,0.138,0.4655,0.3965
7018599,0.051,0.184,0.765
7076136,0.0005,0.012,0.9875
7020584,0.052,0.0545,0.8935
7095086,0.12861666666666668,0.23983333333333334,0.6315500000000001
6992891,0.0035,0.0785,0.918
7029250,0.0475,0.1175,0.835
6986747,0.2635,0.189,0.5475
7009593,0.0395,0.2745,0.686
6984613,0.0345,0.0975,0.868
6963250,0.116,0.3815,0.5025
6976216,0.018,0.154,0.828
7042457,0.0295,0.1165,0.854
7075129,0.225,0.4226666666666667,0.35233333333333333
6963638,0.0005,0.0015,0.998
7071902,0.014,0.106,0.88
7028267,0.0425,0.2425,0.715
7162782,0.3972916666666667,0.383,0.21970833333333334
7031637,0.226,0.503,0.271
6961683,0.2655,0.2765,0.458
7021123,0.4085,0.3585,0.233
6990748,0.0705,0.253,0.6765
7074785,0.003,0.007,0.99
6980796,0.082,0.2845,0.6335
6970175,0.164,0.438,0.398
7049529,0.1605,0.356,0.4835
7072577,0.0575,0.1465,0.796
7002124,0.1325,0.2585,0.609
7045276,0.189,0.234,0.577
6988985,0.0835,0.249,0.6675
7064428,0.052,0.334,0.614
6954198,0.062,0.3544166666666667,0.5835833333333332
7044104,0.1735,0.534,0.2925
7132849,0.044,0.195,0.761
6963481,0.035,0.1085,0.8565
7041861,0.0555,0.2565,0.688
7055915,0.1,0.236,0.664
7020420,0.42,0.337,0.243
7076265,0.051,0.2475,0.7015
6965759,0.067,0.379,0.554
7059879,0.0105,0.014,0.9755
7113699,0.0485,0.4585,0.493
7034410,0.0295,0.2435,0.727
7032513,0.0195,0.094,0.8865
7038216,0.0005,0.071,0.9285
7000435,0.0035,0.101,0.8955
7063768,0.158,0.3655,0.4765
7020512,0.40755,0.1565,0.43595
7000175,0.3225,0.4025,0.275
7181617,0.167,0.206,0.627
7048975,0.0115,0.0465,0.942
7007214,0.009,0.034,0.957
7068432,0.0005,0.013,0.9865
7026701,0.003,0.067,0.93
7040968,0.0075,0.0525,0.94
7010650,0.008,0.107,0.885
7004267,0.081,0.31,0.609
7010005,0.013,0.053,0.934
6957674,0.011,0.179,0.81
6961032,0.027,0.1635,0.8095
7017540,0.0685,0.3305,0.601
7025698,0.017,0.772,0.211
7043232,0.0115,0.075,0.9135
7075816,0.023,0.2745,0.7025
7130015,0.018,0.172,0.81
7051677,0.0315,0.1385,0.83
7016487,0.3985,0.1685,0.433
7052504,0.04,0.3045,0.6555
6993717,0.0235,0.147,0.8295
6958746,0.0145,0.5065,0.479
7155261,0.071,0.33,0.599
7049531,0.0355,0.064,0.9005
7065111,0.0655,0.3224166666666667,0.6120833333333334
7067181,0.164875,0.46362499999999995,0.3715
7057705,0.1435,0.2615,0.595
7004997,0.008,0.1305,0.8615
6998484,0.1496666666666667,0.387,0.4633333333333334
7013542,0.15325,0.2625,0.5842500000000002
7067572,0.0,0.114,0.886
7047556,0.0325,0.2115,0.756
6985673,0.0425,0.324,0.6335
7074597,0.0545,0.3625,0.583
7077700,0.0,0.0015,0.9985
6960823,0.137,0.27,0.593
7073984,0.001,0.058,0.941
7068708,0.001,0.118,0.881
6982276,0.0875,0.3255,0.587
7010362,0.1165,0.454,0.4295
6996379,0.003,0.0395,0.9575
6974142,0.012,0.085,0.903
6961881,0.0705,0.5255,0.404
6991996,0.0135,0.1295,0.857
7018166,0.0005,0.0175,0.982
7049255,0.003,0.082,0.915
7161292,0.001,0.012,0.987
6982385,0.0435,0.2415,0.715
7058591,0.075,0.2645,0.6605
6959779,0.0965,0.3505,0.553
6964882,0.141,0.28375,0.57525
7049343,0.0005,0.0,0.9995
6975526,0.014,0.6395,0.3465
7076059,0.021,0.3405,0.6385
7052831,0.0,0.0175,0.9825
7203722,0.0365,0.228,0.7355
7035991,0.0175,0.082,0.9005
6959110,0.116,0.52,0.364
7011737,0.0495,0.36,0.5905
7038834,0.19020833333333334,0.32329166666666664,0.4865
7216555,0.0,0.0745,0.9255
7056916,0.0845,0.34176904761904764,0.5737309523809524
7053596,0.009,0.0475,0.9435
6996363,0.0165,0.2225,0.761
6969822,0.056,0.167,0.777
7014083,0.0205,0.19,0.7895
7021674,0.003,0.015,0.982
6960072,0.0585,0.299,0.6425
6983490,0.1035,0.21669999999999998,0.6798
6975444,0.1745,0.5035,0.322
7027624,0.166,0.3195,0.5145
7171182,0.2105,0.2935,0.496
6986688,0.028,0.2245,0.7475
7001707,0.271,0.3265,0.4025
6969221,0.1675,0.2325,0.6
7011926,0.1295,0.597,0.2735
7063620,0.0025,0.027,0.9705
6953999,0.001,0.006,0.993
7015110,0.015,0.087,0.898
7068709,0.0065,0.032,0.9615
7095885,0.0685,0.406,0.5255
7126933,0.1615,0.4285,0.41
7044159,0.0005,0.0025,0.997
6967464,0.0185,0.1705,0.811
6993398,0.0045,0.0295,0.966
7004865,0.0515,0.23,0.7185
7008054,0.455,0.3255,0.2195
6996716,0.0125,0.1005,0.887
7018717,0.003,0.0825,0.9145
7108081,0.06325,0.205,0.73175
6987662,0.005,0.0605,0.9345
7042869,0.0265,0.182,0.7915
7073031,0.0005,0.043,0.9565
7007732,0.0365,0.3965,0.567
7137484,0.0755,0.364,0.5605
7015891,0.134,0.2565,0.6095
6972240,0.0235,0.2125,0.764
6976177,0.0225,0.0965,0.881
6996763,0.0015,0.0075,0.991
6983630,0.082,0.4625,0.4555
6972367,0.003,0.0925,0.9045
6957545,0.7405750000000001,0.1368,0.122625
7060532,0.0495,0.4295,0.521
7048460,0.0025,0.073,0.9245
7113614,0.111,0.5225,0.3665
6965301,0.07375,0.2585,0.66775
6984296,0.05,0.2455,0.7045
6988621,0.023,0.172,0.805
6965398,0.05,0.369,0.581
6983173,0.0015,0.0145,0.984
7010968,0.033,0.6595,0.3075
7020742,0.023,0.1165,0.8605
7222157,0.2215,0.33991666666666664,0.4385833333333334
6965018,0.076,0.127,0.797
7059500,0.012,0.0275,0.9605
7081036,0.0435,0.2475,0.709
6964256,0.068,0.328,0.604
7004943,0.0015,0.0765,0.922
7030354,0.04,0.363,0.597
7029998,0.2495,0.2535,0.497
7003025,0.0605,0.3495,0.59
7214586,0.011,0.07,0.919
6965066,0.19,0.4,0.41
7081949,0.007,0.0675,0.9255
7053652,0.22866666666666666,0.2523333333333333,0.519
7029242,0.154,0.4395,0.4065
7148938,0.006,0.081,0.913
7052625,0.047,0.184,0.769
7006438,0.0895,0.422,0.4885
6986518,0.3406583333333333,0.316175,0.3431666666666667
6970654,0.0035,0.0545,0.942
6956530,0.0985,0.3745,0.527
7179470,0.0105,0.11,0.8795
7037793,0.077,0.333,0.59
6977731,0.0035,0.1115,0.885
7015240,0.047,0.2145,0.7385
7101723,0.144,0.415,0.441
6966335,0.053,0.294,0.653
7080255,0.0085,0.029,0.9625
7048395,0.034,0.072,0.894
7000416,0.015,0.0835,0.9015
7022403,0.1085,0.27591666666666664,0.6155833333333333
7015802,0.001,0.008,0.991
7098256,0.0075,0.0485,0.944
7211432,0.0385,0.1345,0.827
7027078,0.0,0.0015,0.9985
7015017,0.011,0.061,0.928
7039035,0.0055,0.0435,0.951
6962235,0.007,0.292,0.701
6992868,0.033,0.103,0.864
7084088,0.185,0.2,0.615
7029931,0.434,0.2235,0.3425
7040365,0.022,0.066,0.912
6967775,0.006,0.1225,0.8715
7025122,0.0025,0.014,0.9835
6988447,0.0065,0.049,0.9445
7198243,0.2085,0.5565,0.235
7077898,0.009,0.07,0.921
6975691,0.053,0.439,0.508
7038302,0.061,0.277,0.662
7036247,0.0125,0.1065,0.881
6977437,0.002,0.0135,0.9845
7073808,0.0075,0.07,0.9225
6963354,0.07316666666666666,0.1817083333333333,0.745125
7005006,0.076,0.0865,0.8375
7007801,0.0845,0.422,0.4935
7048225,0.325,0.1925,0.4825
7012530,0.101,0.278,0.621
7054670,0.014,0.383,0.603
7104965,0.0255,0.125,0.8495
7031480,0.005,0.143,0.852
7061091,0.4265,0.2855,0.288
7041646,0.1645,0.344625,0.490875
6969153,0.3195,0.3235,0.357
7031687,0.083,0.5025,0.4145
7075663,0.025,0.6180416666666667,0.3569583333333334
7048620,0.1245,0.3665,0.509
7059474,0.048,0.2681666666666666,0.6838333333333334
7031598,0.1315,0.4285,0.44
7030226,0.0015,0.0535,0.945
7040310,0.0195,0.233,0.7475
7024693,0.0005,0.0035,0.996
7056082,0.3075,0.3515,0.341
6985518,0.0405,0.2935,0.666
6991413,0.0295,0.1135,0.857
6968168,0.067,0.3695,0.5635
7005739,0.0245,0.2215,0.754
7115953,0.001,0.094,0.905
6979215,0.254,0.1825,0.5635
7031559,0.056,0.3485833333333333,0.5954166666666667
7008032,0.0365,0.49,0.4735
6971534,0.0355,0.1045,0.86
7002351,0.1245,0.343,0.5325
7014023,0.0,0.0025,0.9975
7015355,0.2545,0.527,0.2185
7074301,0.0025,0.043,0.9545
7026706,0.003,0.02,0.977
6988075,0.0135,0.257,0.7295
7232098,0.004,0.0445,0.9515
7076547,0.491,0.283,0.226
7005252,0.0175,0.3075,0.675
7061124,0.0025,0.0905,0.907
7015535,0.0335,0.443,0.5235
7055070,0.12,0.2965,0.5835
7072712,0.015383333333333334,0.14928333333333335,0.8353333333333334
7060965,0.014,0.1565,0.8295
7198026,0.088,0.2285,0.6835
7130038,0.0725,0.1085,0.819
7072918,0.034,0.2115,0.7545
7023428,0.093,0.4185,0.4885
6965306,0.0775,0.2175,0.705
7037370,0.19645833333333335,0.1265,0.6770416666666668
7002782,0.0265,0.403,0.5705
7074782,0.047,0.2865,0.6665
7021362,0.11066666666666668,0.22283333333333336,0.6665
7216044,0.1195,0.244,0.6365
7017484,0.0035,0.0865,0.91
7000338,0.026,0.106,0.868
7025604,0.042,0.266,0.692
7020867,0.0005,0.0075,0.992
7195636,0.1165,0.396,0.4875
